task_id	sid	snap	run_label	mode	alpha	ray_id	spectrum_file	output_file
11245	438148	99	L4Rvir	noflip	84	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha84_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha084/L4Rvir_sid438148_J122138+043026_noflip_alpha84_spectrum_fits.csv
11246	438148	99	L4Rvir	noflip	85	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha85_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha085/L4Rvir_sid438148_J122138+043026_noflip_alpha85_spectrum_fits.csv
11247	438148	99	L4Rvir	noflip	86	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha86_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha086/L4Rvir_sid438148_J122138+043026_noflip_alpha86_spectrum_fits.csv
11248	438148	99	L4Rvir	noflip	87	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha87_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha087/L4Rvir_sid438148_J122138+043026_noflip_alpha87_spectrum_fits.csv
11249	438148	99	L4Rvir	noflip	88	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha88_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha088/L4Rvir_sid438148_J122138+043026_noflip_alpha88_spectrum_fits.csv
11250	438148	99	L4Rvir	noflip	89	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha89_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha089/L4Rvir_sid438148_J122138+043026_noflip_alpha89_spectrum_fits.csv
11251	438148	99	L4Rvir	noflip	90	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha90_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha090/L4Rvir_sid438148_J122138+043026_noflip_alpha90_spectrum_fits.csv
11252	438148	99	L4Rvir	noflip	91	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha91_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha091/L4Rvir_sid438148_J122138+043026_noflip_alpha91_spectrum_fits.csv
11253	438148	99	L4Rvir	noflip	92	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha92_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha092/L4Rvir_sid438148_J122138+043026_noflip_alpha92_spectrum_fits.csv
11254	438148	99	L4Rvir	noflip	93	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha93_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha093/L4Rvir_sid438148_J122138+043026_noflip_alpha93_spectrum_fits.csv
11255	438148	99	L4Rvir	noflip	94	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha94_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha094/L4Rvir_sid438148_J122138+043026_noflip_alpha94_spectrum_fits.csv
11256	438148	99	L4Rvir	noflip	95	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha95_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha095/L4Rvir_sid438148_J122138+043026_noflip_alpha95_spectrum_fits.csv
11257	438148	99	L4Rvir	noflip	96	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha96_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha096/L4Rvir_sid438148_J122138+043026_noflip_alpha96_spectrum_fits.csv
11258	438148	99	L4Rvir	noflip	97	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/spectra_h5/L4Rvir_sid438148_J122138+043026_noflip_alpha97_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid438148/rays_and_spectra_sid438148_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/noflip/alpha097/L4Rvir_sid438148_J122138+043026_noflip_alpha97_spectrum_fits.csv
